nb_0,director_name,num_critic_for_reviews,duration,director_fb_likes,actor_3_fb_likes,actor_2_name,actor_1_fb_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_fb_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_fb_likes,imdb_score,movie_fb_likes,Horror,Reality-TV,History,Musical,Drama,Romance,Action,Animation,Film-Noir,Biography,Western,Crime,Thriller,Sci-Fi,News,Comedy,Adventure,Music,War,Family,Mystery,Game-Show,Sport,Fantasy,Short,Documentary
2,Vic Sarin,37.0,101.0,24.0,130.0,Aidan Quinn,933.0,0.0,Connie Nielsen,A Shine of Rainbows ,1696,1940,John Bell,2.0,19.0,English,Canada,PG,6000000.0,2009.0,767.0,7.2,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,William Kaufman,26.0,90.0,58.0,787.0,Sean Cook,848.0,0.0,Drew Waters,The Hit List ,10196,3469,Cole Hauser,1.0,39.0,English,USA,R,6000000.0,2011.0,816.0,5.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,10.0,240.0,0.0,334.0,Blake Ritson,805.0,0.0,Romola Garai,Emma             ,10388,2563,Rupert Evans,1.0,50.0,English,UK,,0.0,0.0,432.0,8.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,David Cronenberg,179.0,89.0,0.0,15.0,Leslie Carlson,391.0,2120439.0,Debbie Harry,Videodrome ,60522,477,Reiner Schwarz,0.0,228.0,English,Canada,R,5952000.0,1983.0,20.0,7.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
3,Cédric Klapisch,88.0,111.0,82.0,269.0,Cécile De France,809.0,3895664.0,Romain Duris,L'auberge espagnole ,34383,1858,Iddo Goldberg,0.0,149.0,French,France,R,5300000.0,2002.0,447.0,7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Kate Barker-Froyland,43.0,86.0,4.0,444.0,Shawn Parsons,11000.0,20200.0,Anne Hathaway,Song One ,6797,12772,Li Jun Li,1.0,21.0,English,USA,PG-13,6000000.0,2014.0,485.0,5.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Barbet Schroeder,136.0,115.0,58.0,400.0,Chris Penn,33000.0,31874869.0,Ryan Gosling,Murder by Numbers ,43575,34605,Agnes Bruckner,0.0,302.0,English,USA,R,50000000.0,2002.0,455.0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Martin Koolhoven,111.0,103.0,12.0,19.0,Tygo Gernandt,163.0,542860.0,Yorick van Wageningen,Winter in Wartime ,9230,219,Martijn Lakemeier,1.0,37.0,Dutch,Netherlands,R,4000000.0,2008.0,20.0,7.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,Charles Matthau,13.0,90.0,139.0,1000.0,Michael Jai White,2000.0,0.0,Billy Burke,Freaky Deaky ,6741,6569,Bill Duke,0.0,11.0,English,USA,R,6000000.0,2012.0,2000.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,John Frankenheimer,64.0,133.0,287.0,28.0,Paul Scofield,343.0,0.0,Jeanne Moreau,The Train ,10119,502,Michel Simon,0.0,124.0,English,France,Unrated,6700000.0,1964.0,94.0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,Christopher M. Bessette,6.0,88.0,0.0,57.0,John Billingsley,978.0,15059.0,Mira Sorvino,Trade of Innocents ,748,1443,Trieu Tran,2.0,8.0,English,USA,PG-13,0.0,2012.0,323.0,5.4,543,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Prachya Pinkaew,112.0,111.0,64.0,380.0,Nathan Jones,778.0,11905519.0,Jon Foo,The Protector ,30210,2205,Johnny Nguyen,0.0,214.0,Thai,Thailand,R,200000000.0,2005.0,635.0,7.1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Gary Sinyor,12.0,94.0,0.0,136.0,Frank Finlay,722.0,69582.0,Sean Pertwee,Stiff Upper Lips ,867,1477,Samuel West,2.0,21.0,English,UK,R,0.0,1998.0,338.0,6.4,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,,15.0,25.0,0.0,220.0,Belinda Stewart-Wilson,229.0,0.0,Simon Bird,The Inbetweeners             ,55987,1239,James Buckley,0.0,42.0,English,UK,TV-14,0.0,0.0,223.0,8.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Gurinder Chadha,161.0,112.0,98.0,397.0,Parminder Nagra,883.0,32541719.0,Archie Panjabi,Bend It Like Beckham ,89806,2201,Anupam Kher,0.0,438.0,English,UK,PG-13,3500159.0,2002.0,528.0,6.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,John Sayles,68.0,141.0,407.0,501.0,Edie Falco,688.0,3064356.0,Miguel Ferrer,Sunshine State ,3433,2584,Timothy Hutton,6.0,81.0,English,USA,PG-13,5600000.0,2002.0,659.0,6.9,160,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Preston A. Whitmore II,25.0,95.0,17.0,255.0,Wayne Brady,592.0,7009668.0,Wesley Jonathan,Crossover ,8707,2000,Eva Marcille,6.0,36.0,English,USA,PG-13,5600000.0,2006.0,378.0,2.1,244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,Ashish R. Mohan,23.0,141.0,2.0,61.0,Mithun Chakraborty,634.0,352684.0,Asin,Khiladi 786 ,4633,1065,Johnny Lever,1.0,31.0,Hindi,India,Not Rated,0.0,2012.0,284.0,4.3,365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Jaume Balagueró,222.0,85.0,57.0,6.0,Pablo Rosso,37.0,27024.0,Jonathan D. Mellor,[Rec] 2 ,55597,73,Andrea Ros,0.0,148.0,Spanish,Spain,R,5600000.0,2009.0,9.0,6.6,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Stewart Raffill,9.0,105.0,12.0,10.0,Alexis Biesiada,25.0,531806.0,Kayla Jackson,Standing Ovation ,548,72,Kayla Raparelli,9.0,6.0,English,USA,PG,0.0,2010.0,11.0,3.4,277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,George Roy Hill,119.0,129.0,131.0,417.0,Robert Shaw,1000.0,159600000.0,Eileen Brennan,The Sting ,175607,2387,Ray Walston,0.0,252.0,English,USA,PG,5500000.0,1973.0,559.0,8.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Hugh Hudson,90.0,125.0,46.0,249.0,Ben Cross,368.0,58800000.0,Alice Krige,Chariots of Fire ,40511,1651,John Gielgud,0.0,213.0,English,UK,PG,5500000.0,1981.0,303.0,7.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,Darren Grant,62.0,116.0,0.0,476.0,Kimberly Elise,907.0,50382128.0,Cicely Tyson,Diary of a Mad Black Woman ,10472,2723,Tamara Taylor,0.0,202.0,English,USA,PG-13,5500000.0,2005.0,637.0,5.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Scott Hicks,71.0,105.0,96.0,35.0,Armin Mueller-Stahl,509.0,35811509.0,Noah Taylor,Shine ,43013,888,Nicholas Bell,0.0,104.0,English,Australia,PG-13,5500000.0,1996.0,294.0,7.7,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,Joseph Gordon-Levitt,364.0,90.0,23000.0,694.0,Scarlett Johansson,23000.0,24475193.0,Joseph Gordon-Levitt,Don Jon ,190494,44265,Tony Danza,1.0,314.0,English,USA,R,3000000.0,2013.0,19000.0,6.6,33000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Clint Eastwood,72.0,105.0,16000.0,258.0,Richard Bull,16000.0,15700000.0,Clint Eastwood,High Plains Drifter ,36381,17599,John Hillerman,0.0,169.0,English,USA,R,5500000.0,1973.0,742.0,7.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Terry Zwigoff,122.0,111.0,72.0,722.0,Steve Buscemi,19000.0,6200756.0,Scarlett Johansson,Ghost World ,96129,34106,T.J. Thyne,0.0,488.0,English,USA,R,7000000.0,2001.0,12000.0,7.4,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Richard Eyre,100.0,91.0,14.0,548.0,Jim Broadbent,14000.0,1292119.0,Kate Winslet,Iris ,14786,16768,Kris Marshall,1.0,144.0,English,UK,R,5500000.0,2001.0,1000.0,7.1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,William Sachs,24.0,95.0,14.0,60.0,Avery Schreiber,113.0,0.0,Stephen Macht,Galaxina ,1955,396,Angelo Rossitto,0.0,44.0,English,USA,R,0.0,1980.0,110.0,3.4,438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3,Christophe Barratier,112.0,97.0,25.0,57.0,François Berléand,517.0,3629758.0,Jean-Baptiste Maunier,The Chorus ,44151,745,Gérard Jugnot,0.0,110.0,French,France,PG-13,5500000.0,2004.0,86.0,7.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,Émile Gaudreault,67.0,92.0,9.0,71.0,Luke Kirby,636.0,6239558.0,Paul Sorvino,Mambo Italiano ,5548,1033,Claudia Ferri,0.0,67.0,English,Canada,R,5000000.0,2003.0,210.0,6.7,352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,James Cox,91.0,104.0,10.0,93.0,Louis Lombardi,715.0,1056102.0,Alexis Dziena,Wonderland ,18792,1315,Franky G,0.0,153.0,English,USA,R,5000000.0,2003.0,436.0,6.6,1000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,Spike Lee,103.0,120.0,0.0,388.0,John Savage,782.0,27545445.0,Ruby Dee,Do the Right Thing ,59524,2892,Danny Aiello,2.0,418.0,English,USA,R,6500000.0,1989.0,652.0,7.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,James Toback,27.0,99.0,56.0,781.0,Eric Stoltz,4000.0,56007.0,Sarah Michelle Gellar,Harvard Man ,3754,6776,Joey Lauren Adams,3.0,69.0,English,USA,R,5500000.0,2001.0,902.0,4.9,113,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Aki Kaurismäki,205.0,93.0,592.0,36.0,Kati Outinen,232.0,611709.0,Jean-Pierre Léaud,Le Havre ,15267,391,Jean-Pierre Darroussin,1.0,41.0,French,Finland,Not Rated,3850000.0,2011.0,67.0,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Gaspar Noé,192.0,99.0,929.0,9.0,Albert Dupontel,56.0,753501.0,Philippe Nahon,Irreversible ,87244,118,Jo Prestia,0.0,664.0,French,France,Not Rated,0.0,2002.0,46.0,7.4,13000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Hitoshi Matsumoto,72.0,99.0,17.0,16.0,Hitoshi Matsumoto,31.0,22770.0,Lindsay Kay Hayward,R100 ,1658,81,Shinobu Terajima,0.0,12.0,Japanese,Japan,Unrated,5500000.0,2013.0,17.0,6.1,543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,Rakeysh Omprakash Mehra,33.0,157.0,85.0,199.0,Steven Mackintosh,397.0,2197331.0,Anupam Kher,Rang De Basanti ,70233,1519,Madhavan,0.0,321.0,Hindi,India,Not Rated,0.0,2006.0,227.0,8.4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,Collin Schiffli,22.0,90.0,4.0,290.0,John Heard,934.0,0.0,Kim Shaw,Animals ,605,2030,David Dastmalchian,0.0,8.0,English,USA,,0.0,2014.0,697.0,6.2,679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,George Ratliff,48.0,96.0,3.0,38.0,Cree Kelly,472.0,27445.0,Jim Gaffigan,Salvation Boulevard ,3788,561,Mike Eshaq,5.0,31.0,English,USA,R,9000000.0,2011.0,39.0,5.3,1000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,David Wain,65.0,96.0,136.0,139.0,Ken Marino,4000.0,766487.0,Jon Hamm,The Ten ,15315,4883,Ron Silver,4.0,117.0,English,USA,R,5250000.0,2007.0,543.0,5.0,915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Shane Meadows,29.0,90.0,222.0,222.0,Paddy Considine,5000.0,18434.0,Bob Hoskins,A Room for Romeo Brass ,4471,6111,Shane Meadows,2.0,47.0,English,UK,R,0.0,1999.0,680.0,7.7,484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Morten Tyldum,284.0,100.0,77.0,27.0,Synnøve Macody Lund,286.0,1196752.0,Aksel Hennie,Headhunters ,79353,385,Julie R. Ølgaard,3.0,121.0,Norwegian,Norway,R,30300000.0,2011.0,52.0,7.6,23000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Jon Wright,187.0,94.0,4.0,114.0,Richard Coyle,796.0,0.0,Russell Tovey,Grabbers ,13227,1832,Bronagh Gallagher,0.0,70.0,English,UK,Not Rated,4000000.0,2012.0,567.0,6.3,11000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,Michael McGowan,47.0,98.0,12.0,149.0,Adam Butcher,393.0,795126.0,Campbell Scott,Saint Ralph ,4976,955,Gordon Pinsent,1.0,52.0,English,Canada,PG-13,6000000.0,2004.0,259.0,7.6,989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,Liv Ullmann,88.0,129.0,440.0,0.0,Jessica Chastain,631.0,0.0,Samantha Morton,Miss Julie ,2894,631,Colin Farrell,2.0,14.0,English,Norway,PG-13,5500000.0,2014.0,0.0,5.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Jeannot Szwarc,41.0,103.0,82.0,32.0,Bill Erwin,208.0,9709597.0,Teresa Wright,Somewhere in Time ,21049,454,George Voskovec,2.0,249.0,English,USA,PG,5100000.0,1980.0,191.0,7.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,Rohan Sippy,24.0,128.0,4.0,47.0,Bipasha Basu,374.0,563699.0,Abhishek Bachchan,Dum Maaro Dum ,3266,787,Prateik,0.0,27.0,Hindi,India,R,0.0,2011.0,282.0,6.2,421,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,James Wan,318.0,106.0,0.0,482.0,Barbara Hershey,852.0,83574831.0,Lin Shaye,Insidious: Chapter 2 ,109214,2975,Leigh Whannell,0.0,269.0,English,USA,PG-13,5000000.0,2013.0,618.0,6.6,35000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,Darren Lynn Bousman,250.0,95.0,163.0,651.0,Tony Nappo,1000.0,87025093.0,Emmanuelle Vaugier,Saw II ,188679,4134,Shawnee Smith,0.0,864.0,English,USA,R,4000000.0,2005.0,654.0,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,Dan Trachtenberg,411.0,104.0,16.0,82.0,John Gallagher Jr.,14000.0,71897215.0,Bradley Cooper,10 Cloverfield Lane ,126893,14504,Sumalee Montano,0.0,440.0,English,USA,PG-13,15000000.0,2016.0,338.0,7.3,33000,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
3,Jeff Tremaine,106.0,87.0,79.0,218.0,Steve-O,608.0,64267897.0,Bam Margera,Jackass: The Movie ,67992,1770,Chris Pontius,0.0,327.0,English,USA,R,5000000.0,2002.0,362.0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,David F. Sandberg,159.0,81.0,26.0,300.0,Amiah Miller,2000.0,56536016.0,Billy Burke,Lights Out ,13523,3344,Gabriel Bateman,0.0,95.0,English,USA,PG-13,4900000.0,2016.0,509.0,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Henry Joost,251.0,94.0,24.0,434.0,Sprague Grayden,581.0,104007828.0,Johanna Braddy,Paranormal Activity 3 ,76828,2371,Christopher Nicholas Smith,0.0,314.0,English,USA,R,5000000.0,2011.0,438.0,5.8,24000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Stiles White,183.0,89.0,10.0,704.0,Shelley Hennig,852.0,50820940.0,Lin Shaye,Ouija ,31915,5056,Daren Kagasoff,0.0,159.0,English,USA,PG-13,5000000.0,2014.0,707.0,4.4,18000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,Chuck Russell,131.0,88.0,55.0,150.0,Heather Langenkamp,506.0,44793200.0,John Saxon,A Nightmare on Elm Street 3: Dream Warriors ,49820,1584,Jennifer Rubin,0.0,311.0,English,USA,X,4500000.0,1987.0,449.0,6.6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,Joel Edgerton,297.0,108.0,0.0,458.0,Allison Tolman,1000.0,43771291.0,Busy Philipps,The Gift ,79916,3215,Wendell Pierce,1.0,279.0,English,USA,R,5000000.0,2015.0,562.0,7.1,15000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,Eugenio Derbez,41.0,115.0,399.0,83.0,Jessica Lindsey,399.0,44456509.0,Eugenio Derbez,Instructions Not Included ,22105,688,Hugo Stiglitz,1.0,81.0,Spanish,Mexico,PG-13,5000000.0,2013.0,89.0,7.6,14000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Henry Joost,248.0,96.0,24.0,113.0,Brendon Eggertsen,235.0,53884821.0,Matt Shively,Paranormal Activity 4 ,51204,799,Alisha Boe,0.0,247.0,English,USA,R,5000000.0,2012.0,119.0,4.6,26000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Henry Koster,42.0,135.0,28.0,275.0,Jean Simmons,726.0,36000000.0,Richard Burton,The Robe ,6359,1920,Victor Mature,1.0,69.0,English,USA,Unrated,5000000.0,1953.0,422.0,6.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Blake Edwards,33.0,113.0,688.0,80.0,Herbert Lom,462.0,41833347.0,Burt Kwouk,The Return of the Pink Panther ,19596,971,Catherine Schell,0.0,73.0,English,UK,G,5000000.0,1975.0,278.0,7.1,620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,Rachel Talalay,91.0,93.0,54.0,581.0,Tom Arnold,40000.0,34872293.0,Johnny Depp,Freddy's Dead: The Final Nightmare ,30765,42002,Yaphet Kotto,0.0,252.0,English,USA,R,8500000.0,1991.0,618.0,4.9,963,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,Patty Jenkins,185.0,109.0,260.0,592.0,Bruce Dern,9000.0,34468224.0,Charlize Theron,Monster ,105568,11736,Pruitt Taylor Vince,2.0,533.0,English,USA,R,4500000.0,2003.0,844.0,7.3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Richard Fleischer,69.0,127.0,130.0,51.0,Robert J. Wilke,617.0,0.0,James Mason,"20,000 Leagues Under the Sea ",22123,799,Paul Lukas,0.0,108.0,English,USA,Approved,5000000.0,1954.0,53.0,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,Christopher Landon,220.0,101.0,52.0,332.0,Gloria Sandoval,510.0,32453345.0,Richard Cabral,Paranormal Activity: The Marked Ones ,31791,2161,Molly Ephraim,0.0,155.0,English,USA,R,5000000.0,2014.0,358.0,5.0,10000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,David Lynch,117.0,124.0,0.0,452.0,Anne Bancroft,12000.0,26010864.0,Anthony Hopkins,The Elephant Man ,161972,13864,Dexter Fletcher,1.0,356.0,English,USA,PG,5000000.0,1980.0,754.0,8.2,9000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Jean-Marc Vallée,471.0,117.0,212.0,896.0,Jennifer Garner,11000.0,27296514.0,Matthew McConaughey,Dallas Buyers Club ,326494,17738,Denis O'Hare,0.0,340.0,English,USA,R,5000000.0,2013.0,3000.0,8.0,65000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,David Gelb,152.0,83.0,26.0,801.0,Mark Duplass,10000.0,25799043.0,Olivia Wilde,The Lazarus Effect ,28513,11771,Donald Glover,0.0,126.0,English,USA,PG-13,3300000.0,2015.0,830.0,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Christopher Nolan,274.0,113.0,22000.0,379.0,Thomas Lennon,716.0,25530884.0,Callum Rennie,Memento ,845580,1997,Jorja Fox,0.0,2067.0,English,USA,R,9000000.0,2000.0,651.0,8.5,40000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,Mike Flanagan,336.0,104.0,59.0,202.0,Rory Cochrane,972.0,27689474.0,James Lafferty,Oculus ,85688,2071,Garrett Ryan,0.0,339.0,English,USA,R,5000000.0,2013.0,407.0,6.5,23000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,Kevin Smith,174.0,97.0,0.0,657.0,Jason Mewes,1000.0,24138847.0,Ethan Suplee,Clerks II ,114797,2990,Brian O'Halloran,3.0,472.0,English,USA,R,5000000.0,2006.0,898.0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Stephen Daldry,151.0,110.0,335.0,34.0,Gary Lewis,838.0,21994911.0,Julie Walters,Billy Elliot ,98354,1122,Jamie Draven,0.0,433.0,English,UK,R,5000000.0,2000.0,203.0,7.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,Nat Faxon,276.0,103.0,214.0,424.0,Liam James,7000.0,21501098.0,Steve Carell,The Way Way Back ,115813,8375,Jim Rash,1.0,216.0,English,USA,PG-13,5000000.0,2013.0,468.0,7.4,22000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,George Jackson,12.0,94.0,0.0,287.0,Tisha Campbell-Martin,901.0,19281235.0,William Schallert,House Party 2 ,3571,2523,Helen Martin,0.0,11.0,English,USA,R,5000000.0,1991.0,413.0,5.1,232,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3,George Miller,18.0,102.0,18.0,75.0,Jack Thompson,492.0,20659423.0,Tony Bonner,The Man from Snowy River ,5894,854,Tom Burlinson,0.0,56.0,English,Australia,PG,3500000.0,1982.0,155.0,7.3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,Maurice Joyce,28.0,77.0,0.0,73.0,Constance Shulman,2000.0,19421271.0,Frank Welker,Doug's 1st Movie ,2448,2908,Alice Playten,1.0,18.0,English,USA,G,5000000.0,1999.0,804.0,5.0,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,Robert Duvall,95.0,134.0,3000.0,77.0,Todd Allen,205.0,20733485.0,John Beasley,The Apostle ,11622,428,June Carter Cash,1.0,157.0,English,USA,PG-13,5000000.0,1997.0,130.0,7.2,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Frank Perry,74.0,129.0,24.0,157.0,Xander Berkeley,977.0,19032261.0,Faye Dunaway,Mommie Dearest ,10564,2014,Diana Scarwid,1.0,161.0,English,USA,R,5000000.0,1981.0,485.0,6.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Jesse Peretz,179.0,90.0,37.0,1000.0,Adam Scott,11000.0,24809547.0,Zooey Deschanel,Our Idiot Brother ,74875,15710,Steve Coogan,1.0,115.0,English,USA,R,5000000.0,2011.0,3000.0,6.4,11000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Stephen Hopkins,125.0,134.0,81.0,388.0,Tony Curran,882.0,19097994.0,William Hurt,Race ,11744,2410,David Kross,0.0,49.0,English,Canada,PG-13,35000000.0,2016.0,845.0,7.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,Ice Cube,22.0,104.0,0.0,498.0,Monica Calhoun,1000.0,23031390.0,Bernie Mac,The Players Club ,4345,2868,Chrystale Wilson,9.0,26.0,English,USA,R,4500000.0,1998.0,597.0,5.6,575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,John Erick Dowdle,196.0,93.0,66.0,161.0,Edwin Hodge,1000.0,21197315.0,Ben Feldman,"As Above, So Below ",49948,1410,Perdita Weeks,0.0,211.0,English,USA,R,5000000.0,2014.0,200.0,6.1,14000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
